term	term type	json-ld key	label	scope note	subPropertyOf	domain	range	inverse	key order	okay to use?	okay for multiple?
E56_Language	class	Language	Language	This class is a specialization of E55 Type and comprises the natural languages in the sense of concepts.\nThis type is used categorically in the model without reference to instances of it, i.e., the Model does not foresee the description of instances of instances of E56 Language, e.g.: “instances of Mandarin Chinese”.\nIt is recommended that internationally or nationally agreed codes and terminology are used to denote instances of E56 Language, such as those defined in ISO 639-1:2002 and later versions.	E55_Type	1
E57_Material	class	Material	Material	This class is a specialization of E55 Type and comprises the concepts of materials.\nInstances of E57 Material may denote properties of matter before its use, during its use, and as incorporated in an object, such as ultramarine powder, tempera paste, reinforced concrete. Discrete pieces of raw-materials kept in museums, such as bricks, sheets of fabric, pieces of metal, should be modelled individually in the same way as other objects. Discrete used or processed pieces, such as the stones from Nefer Titi's temple, should be modelled as parts (cf. P46 is composed of (forms part of): E18 Physical Thing).\nThis type is used categorically in the model without reference to instances of it, i.e., the Model does not foresee the description of instances of instances of E57 Material, e.g.: “instances of gold”.\nIt is recommended that internationally or nationally agreed codes and terminology are used.	E55_Type	1
E58_Measurement_Unit	class	MeasurementUnit	Measurement Unit	This class is a specialization of E55 Type and comprises the types of measurement units: feet, inches, centimetres, litres, lumens, etc.\nThis type is used categorically in the model without reference to instances of it, i.e., the Model does not foresee the description of instances of instances of E58 Measurement Unit, e.g.: “instances of cm”.\nSystème International (SI) units or internationally recognized non-SI terms should be used whenever possible, such as those defined by ISO80000:2009. Archaic Measurement Units used in historical records should be preserved.	E55_Type	1
E63_Beginning_of_Existence	class	BeginningOfExistence	Beginning of Existence	This class comprises events that bring into existence any instance of E77 Persistent Item.\nIt may be used for temporal reasoning about things (intellectual products, physical items, groups of people, living beings) beginning to exist; it serves as a hook for determination of a “terminus post quem” or “terminus ante quem”.	E5_Event	0
E64_End_of_Existence	class	EndOfExistence	End of Existence	This class comprises events that end the existence of any instance of E77 Persistent Item.\nIt may be used for temporal reasoning about things (physical items, groups of people, living beings) ceasing to exist; it serves as a hook for determination of a “terminus post quem” or “terminus ante quem”. In cases where substance from an instance of E64 Persistent Item continues to exist in a new form, the process would be documented as instances of E81 Transformation.	E5_Event	0
E65_Creation	class	Creation	Creation	This class comprises events that result in the creation of conceptual items or immaterial products, such as legends, poems, texts, music, images, movies, laws, types etc.	E7_Activity|E63_Beginning_of_Existence	1
E66_Formation	class	Formation	Formation	This class comprises events that result in the formation of a formal or informal E74 Group of people, such as a club, society, association, corporation or nation.\nE66 Formation does not include the arbitrary aggregation of people who do not act as a collective.\nThe formation of an instance of E74 Group does not require that the group is populated with members at the time of formation. In order to express the joining of members at the time of formation, the respective activity should be simultaneously an instance of both E66 Formation and E85 Joining.	E7_Activity|E63_Beginning_of_Existence	1
E67_Birth	class	Birth	Birth	This class comprises the births of human beings. E67 Birth is a biological event focussing on the context of people coming into life. (E63 Beginning of Existence comprises the coming into life of any living being).\nTwins, triplets etc. are typically brought into life by the same instance of E67 Birth. The introduction of E67 Birth as a documentation element allows the description of a range of family relationships in a simple model. Suitable extensions may describe more details and the complexity of motherhood with the intervention of modern medicine. In this model, the biological father is not seen as a necessary participant in the birth.	E63_Beginning_of_Existence	1
E68_Dissolution	class	Dissolution	Dissolution	This class comprises the events that result in the formal or informal termination of an instance of E74 Group.\nIf the dissolution was deliberate, the Dissolution event should also be instantiated as an instance of E7 Activity.	E64_End_of_Existence	1
E69_Death	class	Death	Death	This class comprises the deaths of human beings.\nIf a person is killed, the death should be documented as an instance of both E69 Death and E7 Activity. The death or perishing of other living beings should be documented as instances of E64 End of Existence.	E64_End_of_Existence	1
E70_Thing	class	Thing	Thing	This general class comprises discrete, identifiable, instances of E77 Persistent Item that are documented as single units, that either consist of matter or depend on being carried by matter and are characterized by relative stability.\nThey may be intellectual products or physical things. They may for instance have a solid physical form, an electronic encoding, or they may be a logical concept or structure.	E77_Persistent_Item	0
E71_Human-Made_Thing	class	HumanMadeThing	Human-Made Thing	This class comprises discrete, identifiable human-made items that are documented as single units.\nThese items are either intellectual products or human-made physical things, and are characterized by relative stability. They may for instance have a solid physical form, an electronic encoding, or they may be logical concepts or structures.	E70_Thing	0
E72_Legal_Object	class	LegalObject	Legal Object	This class comprises those material or immaterial items to which instances of E30 Right, such as the right of ownership or use, can be applied.\nThis is true for all instances of E18 Physical Thing. In the case of instances of E28 Conceptual Object, however, the identity of an instance of E28 Conceptual Object or the method of its use may be too ambiguous to reliably establish instances of E30 Right, as in the case of taxa and inspirations. Ownership of corporations is currently regarded as out of scope of the CIDOC CRM.	E70_Thing	0
E73_Information_Object	class	InformationObject	Information Object	This class comprises identifiable immaterial items, such as poems, jokes, data sets, images, texts, multimedia objects, procedural prescriptions, computer program code, algorithm or mathematical formulae, that have an objectively recognizable structure and are documented as single units. The encoding structure known as a "named graph" also falls under this class, so that each "named graph" is an instance of E73 Information Object.\nAn instance of E73 Information Object does not depend on a specific physical carrier, which can include human memory, and it can exist on one or more carriers simultaneously.\nInstances of E73 Information Object of a linguistic nature should be declared as instances of the E33 Linguistic Object subclass. Instances of E73 Information Object of a documentary nature should be declared as instances of the E31 Document subclass. Conceptual items such as types and classes are not instances of E73 Information Object, nor are ideas without a reproducible expression.	E89_Propositional_Object|E90_Symbolic_Object	1
E74_Group	class	Group	Group	This class comprises any gatherings or organizations of human individuals or groups that act collectively or in a similar way due to any form of unifying relationship. In the wider sense this class also comprises official positions which used to be regarded in certain contexts as one actor, independent of the current holder of the office, such as the president of a country. In such cases, it may happen that the group never had more than one member. A joint pseudonym (i.e., a name that seems indicative of an individual but that is actually used as a persona by two or more people) is a particular case of E74 Group.\nA gathering of people becomes an instance of E74 Group when it exhibits organizational characteristics usually typified by a set of ideas or beliefs held in common, or actions performed together. These might be communication, creating some common artifact, a common purpose such as study, worship, business, sports, etc. Nationality can be modelled as membership in an instance of E74 Group. Married couples and other concepts of family are regarded as particular examples of E74 Group.	E39_Actor	1
E77_Persistent_Item	class	PersistentItem	Persistent Item	This class comprises items that have persistent characteristics of structural nature substantially related to their identity and their integrity, sometimes known as “endurants” in philosophy. Persistent Items may be physical entities, such as people, animals or things, conceptual entities such as ideas, concepts, products of the imagination or even names.\nInstances of E77 Persistent Item may be present or be part of interactions in different periods or events. They can repeatedly be recognized at disparate occasions during their existence by characteristics of structural nature. The respective characteristics need not be exactly the same during all the existence of an instance of E77 Persistent Item. Often, they undergo gradual change, still bearing some similarities with that of previous times, or disappear completely and new emerge. For instance, a person, from the time of being born on, will gradually change all its features and acquire new ones, such as a scar. Even the DNA in different body cells will develop defects and mutations. Nevertheless, relevant characteristics use to be sufficiently similar to recognize the instance for some substantial period of time.\nThe more specific criteria that determine the identity of instances of subclasses of E77 Persistent Item may vary considerably and are described of referred to in the respective scope notes. The decision about which exact criteria to use depends on whether the observable behaviour of the respective part of reality such confined conforms to the reasoning the user is interested in. For example, a building can be regarded as no longer existing if it is dismantled and the materials reused in a different configuration. On the other hand, human beings go through radical and profound changes during their life-span, affecting both material composition and form, yet preserve their identity by other criteria, such as being bodily separated from other persons. Similarly, inanimate objects may be subject to exchange of parts and matter. On the opposite, the identity of a (version of a) text of a scientific publication is given by the exact arrangement of its relevant symbols.\nThe main classes of objects that fall outside the scope of the E77 Persistent Item class are temporal objects such as periods, events and acts, and descriptive properties.\nAn instance of E77 Persistent Item does not require actual knowledge of the identifying features of the instance being currently known. There may be cases, where the actual identifying features of an instance of E77 Persistent Item are not decidable at a particular state of knowledge.	E1_CRM_Entity	0
E78_Curated_Holding	class	CuratedHolding	Curated Holding	This class comprises aggregations of instances of E18 Physical Thing that are assembled and maintained (“curated” and “preserved,” in museological terminology) by one or more instances of E39 Actor over time for a specific purpose and audience, and according to a particular collection development plan. Typical instances of curated holdings are museum collections, archives, library holdings and digital libraries. A digital library is regarded as an instance of E18 Physical Thing because it requires keeping physical carriers of the electronic content.\nItems may be added or removed from an E78 Curated Holding in pursuit of this plan. This class should not be confused with the E39 Actor maintaining the E78 Curated Holding often referred to with the name of the E78 Curated Holding (e.g., “The Wallace Collection decided…”).\nCollective objects in the general sense, like a tomb full of gifts, a folder with stamps or a set of chessmen, should be documented as instances of E19 Physical Object, and not as instances of E78 Curated Holding. This is because they form wholes either because they are physically bound together or because they are kept together for their functionality.	E24_Physical_Human-Made_Thing	0
E79_Part_Addition	class	PartAddition	Part Addition	This class comprises activities that result in an instance of E24 Physical Human-Made Thing being increased, enlarged or augmented by the addition of a part.\nTypical scenarios include the attachment of an accessory, the integration of a component, the addition of an element to an aggregate object, or the accessioning of an object into a curated instance of E78 Curated Holding. Objects to which parts are added are, by definition, human-made, since the addition of a part implies a human activity. Following the addition of parts, the resulting human-made assemblages are treated objectively as single identifiable wholes, made up of constituent or component parts bound together either physically (for example the engine becoming a part of the car), or by sharing a common purpose (such as the 32 chess pieces that make up a chess set). This class of activities forms a basis for reasoning about the history and continuity of identity of objects that are integrated into other objects over time, such as precious gemstones being repeatedly incorporated into different items of jewellery, or cultural artifacts being added to different museum instances of E78 Curated Holding over their lifespan.	E11_Modification	1
E80_Part_Removal	class	PartRemoval	Part Removal	This class comprises the activities that result in an instance of E18 Physical Thing being decreased by the removal of a part.\nTypical scenarios include the detachment of an accessory, the removal of a component or part of a composite object, or the deaccessioning of an object from a curated collection, an instance of E78 Curated Holding. If the instance of E80 Part Removal results in the total decomposition of the original object into pieces, such that the whole ceases to exist, the activity should instead be modelled as an instance of E81 Transformation, i.e., a simultaneous destruction and production. In cases where the part removed has no discernible identity prior to its removal but does have an identity subsequent to its removal, the activity should be modelled as both an instance of E80 Part Removal and E12 Production. This class of activities forms a basis for reasoning about the history, and continuity of identity over time, of objects that are removed from other objects, such as precious gemstones being extracted from different items of jewellry, or cultural artifacts being deaccessioned from different museum collections over their lifespan.	E11_Modification	1
E81_Transformation	class	Transformation	Transformation	This class comprises the events that result in the simultaneous destruction of one or more than one E18 Physical Thing and the creation of one or more than one E18 Physical Thing that preserves recognizable substance and structure from the first one(s) but has fundamentally different nature or identity.\nAlthough the old and the new instances of E18 Physical Thing are treated as discrete entities having separate, unique identities, they are causally connected through the E81 Transformation; the destruction of the old E18 Physical Thing(s) directly causes the creation of the new one(s) using or preserving some relevant substance and structure. Instances of E81 Transformation are therefore distinct from re-classifications (documented using E17 Type Assignment) or modifications (documented using E11 Modification) of objects that do not fundamentally change their nature or identity. Characteristic cases are reconstructions and repurposing of historical buildings or ruins, fires leaving buildings in ruins, taxidermy of specimen in natural history.\nEven though such instances of E81 Transformation are often motivated by a change of intended use, substantial material changes should justify the documentation of the result as a new instance of E18 Physical Thing and not just the change of function. The latter may be documented as an extended activity (instance of E7 Activity) of using it.	E63_Beginning_of_Existence|E64_End_of_Existence	1
E83_Type_Creation	class	TypeCreation	Type Creation	This class comprises activities formally defining new types of items.\nIt is typically a rigorous scholarly or scientific process that ensures a type is exhaustively described and appropriately named. In some cases, particularly in archaeology and the life sciences, E83 Type Creation requires the identification of an exemplary specimen and the publication of the type definition in an appropriate scholarly forum. The activity modelled as an instance of E83 Type Creation is central to research in the life sciences, where a type would be referred to as a “taxon,” the type description as a “protologue,” and the exemplary specimens as “original element” or “holotype”.	E65_Creation	0
E85_Joining	class	Joining	Joining	This class comprises the activities that result in an instance of E39 Actor becoming a member of an instance of E74 Group. This class does not imply initiative by either party. It may be the initiative of a third party.\nTypical scenarios include becoming a member of a social organisation, becoming employee of a company, marriage, the adoption of a child by a family and the inauguration of somebody into an official position.	E7_Activity	1
E86_Leaving	class	Leaving	Leaving	This class comprises the activities that result in an instance of E39 Actor to be disassociated from an instance of E74 Group. This class does not imply initiative by either party. It may be the initiative of a third party.\nTypical scenarios include the termination of membership in a social organisation, ending the employment at a company, divorce, and the end of tenure of somebody in an official position.	E7_Activity	1
E87_Curation_Activity	class	CurationActivity	Curation Activity	This class comprises the activities that result in the continuity of management and the preservation and evolution of instances of E78 Curated Holding, following an implicit or explicit curation plan.\nIt specializes the notion of activity into the curation of a collection and allows the history of curation to be recorded.\nItems are accumulated and organized following criteria like subject, chronological period, material type, style of art etc. and can be added or removed from an instance of E78 Curated Holding for a specific purpose and/or audience. The initial aggregation of items of a collection is regarded as an instance of E12 Production Event while the activity of evolving, preserving and promoting a collection is regarded as an instance of E87 Curation Activity.	E7_Activity	0
E89_Propositional_Object	class	PropositionalObject	Propositional Object	This class comprises immaterial items, including but not limited to stories, plots, procedural prescriptions, algorithms, laws of physics or images that are, or represent in some sense, sets of propositions about real or imaginary things and that are documented as single units or serve as topic of discourse.\nThis class also comprises items that are “about” something in the sense of a subject. In the wider sense, this class includes expressions of psychological value such as non-figural art and musical themes. However, conceptual items such as types and classes are not instances of E89 Propositional Object. This should not be confused with the definition of a type, which is indeed an instance of E89 Propositional Object.	E28_Conceptual_Object	1
E90_Symbolic_Object	class	SymbolicObject	Symbolic Object	This class comprises identifiable symbols and any aggregation of symbols, such as characters, identifiers, traffic signs, emblems, texts, data sets, images, musical scores, multimedia objects, computer program code or mathematical formulae that have an objectively recognizable structure and that are documented as single units.\nIt includes sets of signs of any nature, which may serve to designate something, or to communicate some propositional content. An instance of E90 Symbolic Object may or may not have a specific meaning, for example an arbitrary character string.\nIn some cases, the content of an instance of E90 Symbolic Object may completely be represented by a serialized digital content model, such as a sequence of ASCII-encoded characters, an XML or HTML document, or a TIFF image. The property P3 has note and its subproperty P190 has symbolic content allow for the description of this content model. In order to disambiguate which symbolic level is the carrier of the meaning, the property P3.1 has type can be used to specify the encoding (e.g., "bit", "Latin character", RGB pixel).	E28_Conceptual_Object|E72_Legal_Object	0
E92_Spacetime_Volume	class	SpacetimeVolume	Spacetime Volume	This class comprises 4-dimensional point sets (volumes) in physical spacetime (in contrast to mathematical models of it) regardless their true geometric forms. They may derive their identity from being the extent of a material phenomenon or from being the interpretation of an expression defining an extent in spacetime. Intersections of instances of E92 Spacetime Volume, E53 Place and E52 Timespan are also regarded as instances of E92 Spacetime Volume. An instance of E92 Spacetime Volume is either contiguous or composed of a finite number of contiguous subsets. Its boundaries may be fuzzy due to the properties of the phenomena it derives from or due to the limited precision up to which defining expression can be identified with a real extent in spacetime. The duration of existence of an instance of E92 Spacetime Volume is its projection on time.	E1_CRM_Entity	0
E93_Presence	class	Presence	Presence	This class comprises instances of E92 Spacetime Volume, whose temporal extent has been chosen in order to determine the spatial extent of a phenomenon over the chosen time-span. Respective phenomena may, for instance, be historical events or periods, but can also be the diachronic extent and existence of physical things. In other words, instances of this class fix a slice of another instance of E92 Spacetime Volume in time.\nThe temporal extent of an instance of E93 Presence typically is predetermined by the researcher so as to focus the investigation particularly on finding the spatial extent of the phenomenon by testing for its characteristic features. There are at least two basic directions such investigations might take. The investigation may wish to determine where something was during some time or it may wish to reconstruct the total passage of a phenomenon’s spacetime volume through an examination of discrete presences. Observation and measurement of features indicating the presence or absence of a phenomenon in some space allows for the progressive approximation of spatial extents through argumentation typically based on inclusion, exclusion and various overlaps.	E92_Spacetime_Volume	0
E96_Purchase	class	Purchase	Purchase	This class comprises transfers of legal ownership from one or more instances of E39 Actor to one or more different instances of E39 Actor, where the transferring party is completely compensated by the payment of a monetary amount. In more detail, a purchase agreement establishes a fixed monetary obligation at its initialization on the receiving party, to the giving party. An instance of E96 Purchase begins with the contract or equivalent agreement and ends with the fulfilment of all contractual obligations. In the case that the activity is abandoned before both parties have fulfilled these obligations, the activity is not regarded as an instance of E96 Purchase.\nThis class is a very specific case of the much more complex social business practices of exchange of goods and the creation and satisfaction of related social obligations. Purchase activities which define individual sales prices per object can be modelled by instantiating E96 Purchase for each object individually and as part of an overall instance of E96 Purchase transaction.	E8_Acquisition	0
E97_Monetary_Amount	class	MonetaryAmount	Monetary Amount	This class comprises quantities of monetary possessions or obligations in terms of their nominal value with respect to a particular currency. These quantities may be abstract accounting units, the nominal value of a heap of coins or bank notes at the time of validity of the respective currency, the nominal value of a bill of exchange or other documents expressing monetary claims or obligations. It specifically excludes amounts expressed in terms of weights of valuable items, like gold and diamonds, and quantities of other non-currency items, like goats or stocks and bonds.	E54_Dimension	1
E98_Currency	class	Currency	Currency	This class comprises the units in which a monetary system, supported by an administrative authority or other community, quantifies and arithmetically compares all monetary amounts declared in the unit. The unit of a monetary system must describe a nominal value which is kept constant by its administrative authority and an associated banking system if it exists, and not by market value. For instance, one may pay with grams of gold, but the respective monetary amount would have been agreed as the gold price in US dollars on the day of the payment. Under this definition, British Pounds, U.S. Dollars, and European Euros are examples of currency, but “grams of gold” is not. One monetary system has one and only one currency. Instances of this class must not be confused with coin denominations, such as “Dime” or “Sestertius”. Non-monetary exchange of value in terms of quantities of a particular type of goods, such as cows, do not constitute a currency.	E58_Measurement_Unit	1
E99_Product_Type	class	ProductType	Product Type	This classes comprises types that stand as the models for instances of E22 Human-Made Object that are produced as the result of production activities using plans exact enough to result in one or more series of uniform, functionally and aesthetically identical and interchangeable items. The product type is the intended ideal form of the manufacture process. It is typical of instances of E22 that conform to an instance of E99 Product Type that its component parts are interchangeable with component parts of other instances of E22 made after the model of the same instance of E99. Frequently, the uniform production according to a given instance of E99 Product Type is achieved by creating individual tools, such as moulds or print plates that are themselves carriers of the design of the product type. Modern tools may use the flexibility of electronically controlled devices to achieve such uniformity. The product type itself, i.e., the potentially unlimited series of aesthetically equivalent items, may be the target of artistic design, rather than the individual object. In extreme cases, only one instance of a product type may have been produced, such as in a "print on demand" process which was only triggered once. However, this should not be confused with industrial prototypes, such as car prototypes, which are produced prior to the production line being set up, or test the production line itself.	E55_Type	0
P1_is_identified_by	property	identified_by	is identified by	This property describes the naming or identification of any real-world item by a name or any other identifier.\nThis property is intended for identifiers in general use, which form part of the world the model intends to describe, and not merely for internal database identifiers which are specific to a technical system, unless these latter also have a more general use outside the technical context. This property includes in particular identification by mathematical expressions such as coordinate systems used for the identification of instances of E53 Place. The property does not reveal anything about when, where and by whom this identifier was used. A more detailed representation can be made using the fully developed (i.e., indirect) path through E15 Identifier Assignment.\nThis property is a shortcut for the path from E1 CRM Entity through P140i was attributed by, E15 Identifier Assignment, P37 assigned to E42 Identifier.\nIt is also a shortcut for the path from E1 CRM Entity through P1 is identified by, E41 Appellation, P139 has alternative form to E41 Appellation.		E1_CRM_Entity	E41_Appellation	P1i_identifies	10	1	1
P1i_identifies	property	identifies	identifies			E41_Appellation	E1_CRM_Entity	P1_is_identified_by	10000	1	0
P2_has_type	property	classified_as	has type	This property allows sub typing of CIDOC CRM entities –a form of specialisation – through the use of a terminological hierarchy, or thesaurus.\nThe CIDOC CRM is intended to focus on the high-level entities and relationships needed to describe data structures. Consequently, it does not specialise entities any further than is required for this immediate purpose. However, entities in the isA hierarchy of the CIDOC CRM may by specialised into any number of sub entities, which can be defined in the E55 Type hierarchy. E41 Appellation, for example, may be specialised into “e-mail address”, “telephone number”, “post office box”, “URL” etc. none of which figures explicitly in the CIDOC CRM hierarchy. A comprehensive explanation about refining CIDOC CRM concepts by E55 Type is given in the section “About Types” in the section on “Specific Modelling Constructs” of this document.\nThis property is a shortcut for the path from E1 CRM Entity through P41i was classified by, E17 Type Assignment, P42 assigned to E55 Type.		E1_CRM_Entity	E55_Type	P2i_is_type_of	4	1	1
P2i_is_type_of	property	type_of	is type of			E55_Type	E1_CRM_Entity	P2_has_type	10000	0	1
P3_has_note	property	note	has note	This property is a container for all informal descriptions about an object that have not been expressed in terms of CIDOC CRM constructs.\nIn particular, it captures the characterisation of the item itself, its internal structures, appearance etc.\nLike property P2 has type (is type of), this property is a consequence of the restricted focus of the CIDOC CRM. The aim is not to capture, in a structured form, everything that can be said about an item; indeed, the CIDOC CRM formalism is not regarded as sufficient to express everything that can be said. Good practice requires use of distinct note fields for different aspects of a characterisation. The P3.1 has type property of P3 has note allows differentiation of specific notes, e.g., “construction”, “decoration” etc.\nAn item may have many notes, but a note is attached to a specific item.		E1_CRM_Entity	rdfs:Literal		10000	0	1
P4_has_time-span	property	timespan	has time-span	This property associates an instance of E2 Temporal Entity with the instance of E52 Time-Span during which it was on-going. The associated instance of E52 Time-Span is understood as the real time-span during which the phenomena making up the temporal entity instance were active. More than one instance of E2 Temporal Entity may share a common instance of E52 Time-Span only if they come into being and end being due to identical declarations or events.		E2_Temporal_Entity	E52_Time-Span	P4i_is_time-span_of	20	1	0
P4i_is_time-span_of	property	timespan_of	is time-span of			E52_Time-Span	E2_Temporal_Entity	P4_has_time-span	10000	0	1
P5_consists_of	property	subState	consists of	This property describes the decomposition of an instance of E3 Condition State into discrete, subsidiary states.\nIt is assumed that the sub-states into which the condition state is analysed form a logical whole - although the entire story may not be completely known – and that the sub-states are in fact constitutive of the general condition state. For example, a general condition state of “in ruins” may be decomposed into the individual stages of decay.\nThis property is transitive and non-reflexive.		E3_Condition_State	E3_Condition_State	P5i_forms_part_of	10000	0	1
P5i_forms_part_of	property	subState_of	forms part of			E3_Condition_State	E3_Condition_State	P5_consists_of	10000	0	1
P7_took_place_at	property	took_place_at	took place at	This property describes the spatial location of an instance of E4 Period.\nThe related instance of E53 Place should be seen as a wider approximation of the geometric area within which the phenomena that characterise the period in question occurred, see below. P7 took place at (witnessed) does not convey any meaning other than spatial positioning (frequently on the surface of the earth). For example, the period “Révolution française” can be said to have taken place in “France in 1789”; the “Victorian” period may be said to have taken place in “Britain from 1837-1901” and its colonies, as well as other parts of Europe and North America. An instance of E4 Period can take place at multiple non-contiguous, non-overlapping locations.\nThis property is a shortcut of the more fully developed path from E4 Period through P161 has spatial projection, E53 Place, P89 falls within to E53 Place. E4 Period is a subclass of E92 Spacetime Volume. By the definition of P161 has spatial projection an instance of E4 Period takes place on all its spatial projections, that is, instances of E53 Place. Something happening at a given place can also be considered to happen at a larger place containing the first. For example, the assault on the Bastille July 14th 1789 took place in the area covered by Paris in 1789 but also in the area covered by France in 1789.		E4_Period	E53_Place	P7i_witnessed	30	1	1
P7i_witnessed	property	location_of	witnessed			E53_Place	E4_Period	P7_took_place_at	10000	0	1
P8_took_place_on_or_within	property	took_place_on_or_within	took place on or within	This property describes the location of an instance of E4 Period with respect to an instance of E19 Physical Object.\nThis property is a shortcut of the more fully developed path from E4 Period through P7 took place at, E53 Place, P156i is occupied by E18 Physical Thing.\nIt describes a period that can be located with respect to the space defined by an E19 Physical Object such as a ship or a building. The precise geographical location of the object during the period in question may be unknown or unimportant.\nFor example, the French and German armistice of 22 June 1940 was signed in the same railway carriage as the armistice of 11 November 1918.		E4_Period	E18_Physical_Thing	P8i_witnessed	10000	0	1
P8i_witnessed	property	witnessed	witnessed			E18_Physical_Thing	E4_Period	P8_took_place_on_or_within	10000	0	1
P9_consists_of	property	part	consists of	This property associates an instance of E4 Period with another instance of E4 Period that is defined by a subset of the phenomena that define the former. Therefore, the spacetime volume of the latter must fall within the spacetime volume of the former.\nThis property is transitive and non-symmetric.	P10i_contains	E4_Period	E4_Period	P9i_forms_part_of	10001	1	1
P9i_forms_part_of	property	part_of	forms part of		P10_falls_within	E4_Period	E4_Period	P9_consists_of	43	1	1
P10_falls_within	property	falls_within	falls within	This property associates an instance of E92 Spacetime Volume with another instance of E92 Spacetime Volume that falls within the latter. In other words, all points in the former are also points in the latter.\nThis property is transitive and reflexive.	P132_spatiotemporally_overlaps_with	E92_Spacetime_Volume	E92_Spacetime_Volume	P10i_contains	10000	0	1
P10i_contains	property	contains	contains		P132_spatiotemporally_overlaps_with	E92_Spacetime_Volume	E92_Spacetime_Volume	P10_falls_within	10000	0	1
P11_had_participant	property	participant	had participant	This property describes the active or passive participation of instances of E39 Actors in an instance of E5 Event.\nIt documents known events in which an instance of E39 Actor has participated during the course of that actor’s life or history. The instances of E53 Place and E52 Time-Span where and when these events happened provide us with constraints about the presence of the related instances of E39 Actor in the past. Collective actors, i.e., instances of E74 Group, may physically participate in events via their representing instances of E21 Persons only. The participation of multiple actors in an event is most likely an indication of their acquaintance and interaction.\nThe property implies that the actor was involved in the event but does not imply any causal relationship. For instance, someone having been portrayed can be said to have participated in the creation of the portrait.	P12_occurred_in_the_presence_of	E5_Event	E39_Actor	P11i_participated_in	53	1	1
P11i_participated_in	property	participated_in	participated in		P12i_was_present_at	E39_Actor	E5_Event	P11_had_participant	10000	1	1
P12_occurred_in_the_presence_of	property	involved	occurred in the presence of	This property describes the active or passive presence of an E77 Persistent Item in an instance of E5 Event without implying any specific role.\nIt documents known events in which an instance of E77 Persistent Item was present during the course of its life or history. For example, an object may be the desk, now in a museum, on which a treaty was signed. The instance of E53 Place and the instance of E52 Time-Span where and when these events happened provide us with constraints about the presence of the related instance E77 Persistent Item in the past. Instances of E90 Symbolic Object, in particular information objects, are physically present in events via at least one of the instances of E18 Physical Thing carrying them. Note, that the human mind can be such a carrier. A precondition for a transfer of information to a person or another new physical carrier is the presence of the respective information object and this person or physical thing in one event.		E5_Event	E77_Persistent_Item	P12i_was_present_at	10000	1	1
P12i_was_present_at	property	present_at	was present at			E77_Persistent_Item	E5_Event	P12_occurred_in_the_presence_of	10000	1	1
P13_destroyed	property	destroyed	destroyed	This property links an instance of E6 Destruction to an instance of E18 Physical Thing that has been destroyed by it.\nDestruction implies the end of an item’s life as a subject of cultural documentation – the physical matter of which the item was composed may in fact continue to exist. An instance of E6 Destruction may be contiguous with an instance of E12 Production that brings into existence a derived object composed partly of matter from the destroyed object.	P93_took_out_of_existence	E6_Destruction	E18_Physical_Thing	P13i_was_destroyed_by	39	1	0
P13i_was_destroyed_by	property	destroyed_by	was destroyed by		P93i_was_taken_out_of_existence_by	E18_Physical_Thing	E6_Destruction	P13_destroyed	10000	1	0
P14_carried_out_by	property	carried_out_by	carried out by	This property describes the active participation of an instance of E39 Actor in an instance of E7 Activity.\nIt implies causal or legal responsibility. The P14.1 in the role of property of the property specifies the nature of an Actor’s participation.	P11_had_participant	E7_Activity	E39_Actor	P14i_performed	31	1	1
P14i_performed	property	carried_out	performed		P11i_participated_in	E39_Actor	E7_Activity	P14_carried_out_by	40	1	1
P15_was_influenced_by	property	influenced_by	was influenced by	This is a high-level property, which captures the relationship between an instance of E7 Activity and anything, that is, an instance of E1 CRM Entity that may have had some bearing upon it.\nThe property has more specific sub properties.		E7_Activity	E1_CRM_Entity	P15i_influenced	10000	1	1
P15i_influenced	property	influenced	influenced			E1_CRM_Entity	E7_Activity	P15_was_influenced_by	10000	1	1
P16_used_specific_object	property	used_specific_object	used specific object	This property describes the use of material or immaterial things in a way essential to the performance or the outcome of an instance of E7 Activity.\nThis property typically applies to tools, instruments, moulds, raw materials and items embedded in a product. It implies that the presence of the object in question was a necessary condition for the action. For example, the activity of writing this text required the use of a computer. An immaterial thing can be used if at least one of its carriers is present. For example, the software tools on a computer.\nAnother example is the use of a particular name by a particular group of people over some span to identify a thing, such as a settlement. In this case, the physical carriers of this name are at least the people understanding its use.	P12_occurred_in_the_presence_of	E7_Activity	E70_Thing	P16i_was_used_for	33	1	1
P16i_was_used_for	property	used_for	was used for		P12i_was_present_at	E70_Thing	E7_Activity	P16_used_specific_object	10000	1	1
P17_was_motivated_by	property	motivated_by	was motivated by	This property describes an item or items that are regarded as a reason for carrying out the instance of E7 Activity.\nFor example, the discovery of a large hoard of treasure may call for a celebration, an order from headquarters can start a military manoeuvre.	P15_was_influenced_by	E7_Activity	E1_CRM_Entity	P17i_motivated	10000	1	1
P17i_motivated	property	motivated	motivated		P15i_influenced	E1_CRM_Entity	E7_Activity	P17_was_motivated_by	10000	1	1
P19_was_intended_use_of	property	intended_use_of	was intended use of	This property relates an instance of E7 Activity with instances of E71 Human-Made Thing, created specifically for use in the activity.\nThis is distinct from the intended use of an item in some general type of activity such as the book of common prayer which was intended for use in Church of England services (see P101 had as general use (was use of)).		E7_Activity	E71_Human-Made_Thing	P19i_was_made_for	10000	0	1
